"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
2303,9,0.9006011486053467,0.5802929997444153,0.00010548222053330392,0.27001625299453735,0.5916566252708435,0.3708328306674957,0.9135435819625854,0.6950220465660095,0.9575997591018677,0.9432343244552612,0.4440021216869354,0.1999397873878479,0.2421647012233734,0.34307125210762024,0.23467248678207397,0.3388565182685852,0.0005092322826385498,0.20622000098228455,0.2039024829864502,0.38703209161758423,0.40255436301231384,0.2274770438671112
2304,7,0.3546777367591858,0.00010546401608735323,0.030627816915512085,0.06414675712585449,0.10877373814582825,0.041566044092178345,0.9568866491317749,0.9186210036277771,0.285065233707428,0.33413147926330566,0.12033089995384216,0.19897451996803284,0.19076183438301086,0.04741388559341431,0.11678749322891235,0.048123955726623535,0.27991363406181335,0.00041601061820983887,0.11562690138816833,0.034057945013046265,0.3220391869544983,0.37774714827537537
2305,19,0.28495609760284424,0.08433079719543457,0.4215298891067505,0.0016009211540222168,0.11130452156066895,0.0014539062976837158,0.07965752482414246,0.047344058752059937,0.08933976292610168,0.42292287945747375,0.2005884349346161,0.0001057650733855553,0.00023674964904785156,0.0012902915477752686,0.7452763319015503,0.016313225030899048,0.0009249448776245117,0.3102325201034546,0.7974371910095215,0.011293768882751465,0.11143168807029724,0.6942931413650513
2306,20,0.3084462285041809,0.322407603263855,0.31748637557029724,0.19032755494117737,0.3509102463722229,0.008493393659591675,0.40088677406311035,0.3095194697380066,0.30429333448410034,0.41714975237846375,0.22030574083328247,0.6791800260543823,0.5890229344367981,0.1809188723564148,0.3265395760536194,0.39235231280326843,0.00010618338274070993,0.8805471658706665,0.38979071378707886,0.897104024887085,0.6147246956825256,0.6006093621253967
2307,7,0.00010544762335484847,0.5707703828811646,0.7822847366333008,0.5628043413162231,0.8364121317863464,0.5115981698036194,0.9263253211975098,0.8548657894134521,0.849434494972229,0.4488478899002075,0.45524144172668457,0.24800682067871094,0.1845751702785492,0.46630367636680603,0.26580798625946045,0.20273065567016602,0.12452089786529541,0.2337183952331543,0.16843360662460327,0.5144451856613159,0.39269837737083435,0.2358916699886322
2308,17,0.28195685148239136,0.0560452938079834,0.4511719048023224,0.14970111846923828,0.0021033287048339844,0.11195486783981323,0.09956839680671692,0.1805555522441864,0.3016393780708313,0.04528936743736267,0.4837746024131775,0.0011074841022491455,0.007073253393173218,0.0013226866722106934,0.005601167678833008,0.0004436671733856201,0.7764773368835449,0.00010631044278852642,0.46110060811042786,0.13845056295394897,0.000282973051071167,0.15257158875465393
2309,9,0.25659728050231934,0.16794714331626892,0.08097976446151733,0.1024651825428009,0.22918182611465454,0.25606879591941833,0.9253387451171875,0.5697650909423828,0.987540066242218,0.14610055088996887,0.00010571868915576488,0.13879281282424927,0.36623817682266235,0.1921311914920807,0.0023747682571411133,0.210657000541687,0.14136412739753723,0.3364691734313965,0.11764603853225708,0.11790135502815247,0.30581212043762207,0.1704450249671936
2310,14,0.2840234339237213,0.2760526239871979,0.07089775800704956,0.4698280692100525,0.36878347396850586,0.06524002552032471,0.3664901554584503,0.4135851263999939,0.1855510175228119,0.3634703755378723,0.07417812943458557,0.30149000883102417,0.00010581925016595051,0.8436059951782227,0.28818047046661377,0.4819433391094208,0.8166241645812988,0.009372085332870483,0.774804413318634,0.35113805532455444,0.02166658639907837,0.13934701681137085
2311,18,0.2826351523399353,0.22185158729553223,0.04556697607040405,0.3601497709751129,0.25960811972618103,0.21756649017333984,0.3971315920352936,0.30539649724960327,0.22504964470863342,0.2762179374694824,0.2181207537651062,0.35364168882369995,0.5828099250793457,0.44989562034606934,0.30436456203460693,0.19114765524864197,0.18011999130249023,0.9821344614028931,0.4120866656303406,0.19104480743408203,0.00010681980347726494,0.1835239827632904
2312,20,0.342831015586853,0.4111900329589844,0.4896107614040375,0.3597746789455414,0.26629072427749634,0.3652084469795227,0.3424128293991089,0.3465113341808319,0.07940599322319031,0.28757625818252563,0.3167025148868561,0.9177219867706299,0.9145448207855225,0.88944411277771,0.8214107751846313,0.5163961052894592,0.7077130675315857,0.4724064767360687,0.023739248514175415,0.9242986440658569,0.00010681980347726494,0.11250829696655273
2313,10,0.6594335436820984,0.8097922801971436,0.25236135721206665,0.1436895728111267,0.47703999280929565,0.6462599039077759,0.6566645503044128,0.18088525533676147,0.45262452960014343,0.8429093360900879,0.00010571868915576488,0.43544405698776245,0.09370654821395874,0.2717288136482239,0.16524949669837952,0.46918240189552307,0.2955264151096344,0.049429088830947876,0.022267192602157593,0.3713682293891907,0.20013990998268127,0.30182552337646484
2314,3,0.8212761878967285,0.7757660150527954,0.921710729598999,0.00010550214210525155,0.3385515511035919,0.15245339274406433,0.1853727400302887,0.3885713815689087,0.3885146379470825,0.804265022277832,0.2618091404438019,0.29001882672309875,0.0412060022354126,0.4551641047000885,0.41873428225517273,0.09825953841209412,0.13313347101211548,0.1474926769733429,0.3435212969779968,0.1736859381198883,0.0016676783561706543,0.221148282289505
2315,17,0.5045278072357178,0.0008454620838165283,0.053491294384002686,0.43121957778930664,0.11552157998085022,0.1687491238117218,0.18245050311088562,0.40006497502326965,0.07026901841163635,0.13276615738868713,0.4932797849178314,0.7722277641296387,0.06220486760139465,0.00010589274461381137,0.02921515703201294,0.7737000584602356,0.8963718414306641,0.07810291647911072,0.14879268407821655,0.013011813163757324,0.8944090604782104,0.6866016387939453
2316,12,0.1682661771774292,0.4110071659088135,0.045370012521743774,0.03824770450592041,0.036391764879226685,0.3698083162307739,0.31282612681388855,0.4405573904514313,0.07379421591758728,0.07977911829948425,0.0010333657264709473,0.7769054770469666,0.00028187036514282227,0.002564758062362671,0.031519412994384766,0.010513395071029663,0.0048074424266815186,0.1275721788406372,0.7194842100143433,0.00010662509885150939,0.7719502449035645,0.01164102554321289
2317,14,0.4707963168621063,0.27850061655044556,0.0691317617893219,0.07022017240524292,0.0036996006965637207,0.18507370352745056,0.3398648500442505,0.004293352365493774,0.09091082215309143,0.09722286462783813,0.42909231781959534,0.001163482666015625,0.0011612176895141602,0.8161916732788086,0.00010597670188872144,0.16958320140838623,0.079336017370224,0.02358466386795044,0.029881596565246582,0.7321998476982117,0.13893091678619385,0.6469149589538574
2318,9,0.2542979121208191,0.7553673386573792,0.6096850037574768,0.13730588555335999,0.00010552428284427151,0.07524833083152771,0.025878876447677612,0.2255725860595703,0.8849102258682251,0.7017746567726135,0.752347469329834,0.024392902851104736,0.2840607464313507,0.39293497800827026,0.010472327470779419,0.35991406440734863,0.059339165687561035,0.4097135663032532,0.18200308084487915,0.4750944972038269,0.42088571190834045,0.09157729148864746
2319,7,0.0035879015922546387,0.00010546401608735323,0.00027191638946533203,0.7676425576210022,0.018438279628753662,0.49296197295188904,0.8175890445709229,0.2168840765953064,0.0022890567779541016,0.0013229548931121826,0.011857867240905762,0.25152766704559326,0.024020105600357056,0.0007636547088623047,0.05673977732658386,0.0026949644088745117,0.3334517478942871,0.37660354375839233,0.014396846294403076,0.013304173946380615,0.072837233543396,0.15675675868988037
2320,20,0.2308196723461151,0.4513705372810364,0.0035784244537353516,0.36559444665908813,0.4189911484718323,0.06791895627975464,0.3810359537601471,0.39847975969314575,0.2017872929573059,0.09219878911972046,0.1438412368297577,0.0841311514377594,0.214239239692688,0.7853732109069824,0.025637894868850708,0.00010607295553199947,0.006523817777633667,0.45239704847335815,0.016655534505844116,0.7926650047302246,0.04538846015930176,0.6364725828170776
2321,13,0.11416476964950562,0.3816743493080139,0.04848355054855347,0.48676803708076477,0.441155344247818,0.2343641221523285,0.029067248106002808,0.09432682394981384,0.003363192081451416,0.13261565566062927,0.0015631318092346191,0.0031690001487731934,0.9586906433105469,0.0014902055263519287,0.03562629222869873,0.00010607295553199947,0.00045049190521240234,0.8983186483383179,0.0014937520027160645,0.004851400852203369,0.13093864917755127,0.04554089903831482
2322,11,0.17104631662368774,0.8665019273757935,0.29260385036468506,0.14857971668243408,0.8683602213859558,0.00010554894106462598,0.1282764971256256,0.15139222145080566,0.16354471445083618,0.5287569165229797,0.9645078182220459,0.0699334442615509,0.285530149936676,0.1347665786743164,0.24449127912521362,0.16534733772277832,0.08372378349304199,0.2929879426956177,0.08281666040420532,0.11692982912063599,0.1000652015209198,0.01311841607093811
2323,16,0.40171870589256287,0.3978084623813629,0.2220083475112915,0.08027246594429016,0.0952690839767456,0.2392500936985016,0.4619970917701721,0.5465750098228455,0.004452705383300781,0.26361513137817383,0.12408539652824402,0.009377002716064453,0.6753414273262024,0.03330028057098389,0.0011548995971679688,0.886420726776123,0.00402870774269104,0.2592608630657196,0.004346370697021484,0.09974277019500732,0.00010681980347726494,0.16792207956314087
2324,19,0.11332154273986816,0.197748601436615,0.289354532957077,0.06259164214134216,0.4952546954154968,0.17993620038032532,0.005983501672744751,0.1388164460659027,0.4390493333339691,0.061125874519348145,0.04621198773384094,0.04509556293487549,0.00010581925016595051,0.20257568359375,0.03060796856880188,0.4841305613517761,0.03678274154663086,0.018583208322525024,0.7582370638847351,0.3125215768814087,0.3342610001564026,0.022034823894500732
2325,20,0.4830283224582672,0.43010398745536804,0.01536831259727478,0.1644287109375,0.28626033663749695,0.2586468756198883,0.4253924489021301,0.3619735538959503,0.004464834928512573,0.2620389461517334,0.09152579307556152,0.008204132318496704,0.00995171070098877,0.001046895980834961,0.00010597670188872144,0.44741857051849365,0.0004762113094329834,0.922694206237793,0.0032736361026763916,0.9311486482620239,0.7052191495895386,0.8025610446929932
2326,1,0.7408690452575684,0.47651007771492004,0.08190321922302246,0.7067160606384277,0.0609707236289978,0.029010504484176636,0.011385560035705566,0.00010560623195488006,0.003793269395828247,0.23552730679512024,0.5350146889686584,0.3633880317211151,0.17576298117637634,0.3392127752304077,0.17085814476013184,0.06634703278541565,0.501649796962738,0.06482568383216858,0.1877509355545044,0.4837835729122162,0.06014898419380188,0.425892174243927
2327,5,0.029666393995285034,0.00010546401608735323,0.09422415494918823,0.7609146237373352,0.8283898234367371,0.6957128047943115,0.05906370282173157,0.02380913496017456,0.4313327670097351,0.002286165952682495,0.17846766114234924,0.3557167649269104,0.46952465176582336,0.5133863687515259,0.0026708245277404785,0.10219120979309082,0.11774808168411255,0.4161323010921478,0.15252870321273804,0.4205959439277649,0.03523826599121094,0.11964493989944458
2328,10,0.5846841931343079,0.6277536749839783,0.2888312041759491,0.00010550224396865815,0.26246705651283264,0.693953275680542,0.7924787998199463,0.5201495289802551,0.4075744152069092,0.8868805766105652,0.12716329097747803,0.40761858224868774,0.2937648594379425,0.39122021198272705,0.0049336254596710205,0.14346373081207275,0.12541347742080688,0.1988922655582428,0.35359030961990356,0.02922108769416809,0.280464768409729,0.38390618562698364
2329,5,0.00010544762335484847,0.45861369371414185,0.6194645762443542,0.6562120318412781,0.9077667593955994,0.12157782912254333,0.44183939695358276,0.009721994400024414,0.5731920003890991,0.28673306107521057,0.7784591913223267,0.1771259605884552,0.033784687519073486,0.29274219274520874,0.3590170741081238,0.15633708238601685,0.3598290681838989,0.0013433396816253662,0.0026980042457580566,0.5123912692070007,0.07696232199668884,0.06141918897628784
2330,5,0.007403165102005005,0.08912420272827148,0.14696288108825684,0.043810486793518066,0.9567698240280151,0.00010554894106462598,0.0024601519107818604,0.014575809240341187,0.016306638717651367,0.00019431114196777344,0.009293705224990845,0.019819319248199463,0.0033398866653442383,0.11394655704498291,0.1020469069480896,0.035975515842437744,0.02063828706741333,0.013017028570175171,0.056540608406066895,0.14487463235855103,0.0024172961711883545,0.0033945441246032715
2331,12,0.27490484714508057,0.2118951380252838,0.08072242140769958,0.0028601884841918945,0.3747650980949402,0.1377946138381958,0.05982556939125061,0.0364876389503479,0.006224840879440308,0.0963895320892334,0.3438650667667389,0.9196272492408752,0.0026374459266662598,0.008223414421081543,0.0877857506275177,0.00010607295553199947,0.8149294257164001,0.00025266408920288086,0.05412536859512329,0.010462045669555664,0.001150965690612793,0.011387467384338379
2332,7,0.4488310217857361,0.00010546401608735323,0.6071606278419495,0.8005646467208862,0.8136441707611084,0.2683757543563843,0.8495088815689087,0.6186293959617615,0.20946818590164185,0.12421101331710815,0.6412819623947144,0.2615043520927429,0.4765319526195526,0.2373594045639038,0.32686856389045715,0.16634950041770935,0.11637696623802185,0.5353930592536926,0.16045516729354858,0.1097489595413208,0.3178287744522095,0.08054953813552856
2333,22,0.3326827883720398,0.31743961572647095,0.31456440687179565,0.1300288438796997,0.37459850311279297,0.39463627338409424,0.35471469163894653,0.1276094615459442,0.33489990234375,0.0785844624042511,0.1161419153213501,0.12110963463783264,0.5533879399299622,0.7852195501327515,0.00010597670188872144,0.9526985883712769,0.08501318097114563,0.4867066740989685,0.4935925006866455,0.33443307876586914,0.9631333351135254,0.9671199321746826
2334,1,0.8673072457313538,0.6545707583427429,0.6608436703681946,0.00010550224396865815,0.061706751585006714,0.17922565340995789,0.735288143157959,0.4856121242046356,0.19175904989242554,0.6751891374588013,0.2695860266685486,0.18096137046813965,0.43851134181022644,0.027871042490005493,0.15962642431259155,0.0006833076477050781,0.3201040029525757,0.4933832287788391,0.22472244501113892,0.07419699430465698,0.09312587976455688,0.3492072820663452
2335,17,0.2323804497718811,0.2857510447502136,0.30536705255508423,0.19895723462104797,0.34242457151412964,0.051503270864486694,0.3463144302368164,0.4106959104537964,0.3186430037021637,0.3936818540096283,0.3513392210006714,0.8208650350570679,0.6602551937103271,0.5637683868408203,0.31579506397247314,0.4095214009284973,0.9545677900314331,0.49585285782814026,0.3507203459739685,0.8402633666992188,0.00010681980347726494,0.5900627970695496
2336,14,0.3215143084526062,0.42269694805145264,0.20708033442497253,0.3106256425380707,0.5065545439720154,0.3094797730445862,0.29624849557876587,0.32144761085510254,0.31270313262939453,0.2273293435573578,0.25229090452194214,0.49337926506996155,0.544548511505127,0.8854733109474182,0.11764806509017944,0.7610131502151489,0.7134389877319336,0.00010631044278852642,0.4952966272830963,0.3674399256706238,0.6287474632263184,0.801414430141449
2337,13,0.3341246247291565,0.3799186050891876,0.19855383038520813,0.5469788908958435,0.4136032462120056,0.157518208026886,0.12136173248291016,0.34243863821029663,0.31958019733428955,0.5263575911521912,0.02365085482597351,0.6592036485671997,0.8173258304595947,0.6000717282295227,0.19736602902412415,0.00010607295553199947,0.773466944694519,0.044152408838272095,0.020225316286087036,0.7093855142593384,0.0013281404972076416,0.20211261510849
2338,13,0.39043864607810974,0.21290838718414307,0.2867279052734375,0.3592214584350586,0.5150518417358398,0.3948741555213928,0.20575129985809326,0.2957878112792969,0.15430083870887756,0.24543073773384094,0.062190741300582886,0.5890613198280334,0.8868387341499329,0.09531921148300171,0.003921687602996826,0.6517181992530823,0.6859430074691772,0.00010631044278852642,0.24992135167121887,0.007130831480026245,0.5399671196937561,0.8555134534835815
2339,17,0.3410845994949341,0.2779327630996704,0.304074764251709,0.4951815903186798,0.08725002408027649,0.13030195236206055,0.4520576000213623,0.10289075970649719,0.13459551334381104,0.047874510288238525,0.04302307963371277,0.081534743309021,0.24595847725868225,0.22069334983825684,0.49101218581199646,0.7558588981628418,0.8280102014541626,0.002384185791015625,0.0001064566386048682,0.0034149885177612305,0.002977818250656128,0.14371731877326965
2340,1,0.918094277381897,0.6709138751029968,0.12257736921310425,0.00010550224396865815,0.13502046465873718,0.8720227479934692,0.0705905556678772,0.41754150390625,0.2611537575721741,0.1435261070728302,0.6802941560745239,0.4278113842010498,0.022549360990524292,0.4404579997062683,0.04999318718910217,0.08349981904029846,0.31075793504714966,0.02932712435722351,0.5114920735359192,0.1987656056880951,0.1419825553894043,0.35584717988967896
2341,14,0.3556572198867798,0.35566723346710205,0.04379609227180481,0.2835291624069214,0.23722487688064575,0.09700268507003784,0.24107065796852112,0.0762951672077179,0.055112212896347046,0.3690100908279419,0.21263158321380615,0.6557881832122803,0.16355189681053162,0.9587923288345337,0.00010597670188872144,0.004973500967025757,0.03006500005722046,0.3638172745704651,0.0001882314682006836,0.7457327842712402,0.7778294086456299,0.7255284786224365
2342,7,0.3244934678077698,0.7515451908111572,0.2629237771034241,0.1510816514492035,0.9085028767585754,0.016186237335205078,0.9139823913574219,0.00010560623195488006,0.150153249502182,0.03728604316711426,0.7461037039756775,0.4617365598678589,0.24688968062400818,0.07048684358596802,0.5300655364990234,0.07512205839157104,0.006439298391342163,0.21341747045516968,0.09622728824615479,0.13603466749191284,0.34869474172592163,0.4910822808742523
2343,9,0.5458987355232239,0.00010546401608735323,0.5513553023338318,0.5117743611335754,0.580241322517395,0.3554701805114746,0.9364238977432251,0.745145857334137,0.9439431428909302,0.386439710855484,0.6596343517303467,0.24567937850952148,0.4026105999946594,0.2331063449382782,0.044761091470718384,0.2579743266105652,0.21179121732711792,0.4607396423816681,0.2134910523891449,0.2400888204574585,0.15963822603225708,0.2513824999332428
2344,16,0.5038619041442871,0.3144955337047577,0.08247888088226318,0.2139412760734558,0.3777365982532501,0.05167996883392334,0.4622476398944855,0.237196147441864,0.3341823220252991,0.1254967749118805,0.38837093114852905,0.5470439195632935,0.8667868971824646,0.8739269971847534,0.0434417724609375,0.8973994851112366,0.2926248610019684,0.008475303649902344,0.6982122659683228,0.004907786846160889,0.6678069233894348,0.00010704487067414448
2345,4,0.41384968161582947,0.02970317006111145,0.18536701798439026,0.8392850756645203,0.022601693868637085,0.30952996015548706,0.00010557602217886597,0.1853167712688446,0.00498652458190918,0.22896847128868103,0.1002265214920044,0.3149201273918152,0.16925790905952454,0.10354208946228027,0.12112531065940857,0.04198414087295532,0.1215125322341919,0.02809813618659973,0.14051476120948792,0.0012235045433044434,0.005280911922454834,0.49238696694374084
2346,22,0.2760533094406128,0.08228752017021179,0.0788220763206482,0.17085501551628113,0.005537897348403931,0.45773598551750183,0.020461201667785645,0.008288353681564331,0.21470901370048523,0.3227579593658447,0.17124804854393005,0.2905356287956238,0.4261004328727722,0.0676836371421814,0.00010597670188872144,0.6406077742576599,0.31990787386894226,0.0007500052452087402,0.011226177215576172,0.18148350715637207,0.0006583929061889648,0.7404078245162964
2347,21,0.3339347541332245,0.15171688795089722,0.03470078110694885,0.34852010011672974,0.3489673137664795,0.45759227871894836,0.24662071466445923,0.4697822630405426,0.2877369821071625,0.32589417695999146,0.29849255084991455,0.6896355748176575,0.6872217059135437,0.889529287815094,0.29779064655303955,0.6973682045936584,0.5790479779243469,0.34323662519454956,0.0001064566386048682,0.8315999507904053,0.9397315979003906,0.6103777885437012
2348,13,0.0984390377998352,0.33196258544921875,0.41255849599838257,0.38583192229270935,0.011152505874633789,0.2970958948135376,0.05013415217399597,0.14915597438812256,0.007423996925354004,0.09622865915298462,0.24023118615150452,0.026952147483825684,0.8888113498687744,0.00010589274461381137,0.14429396390914917,0.794535219669342,0.7426532506942749,0.3916410207748413,0.20307114720344543,0.03290572762489319,0.35767650604248047,0.681496262550354
2349,11,0.037476569414138794,0.11251944303512573,0.2503424286842346,0.14306628704071045,0.5575889348983765,0.00010554894106462598,0.006488502025604248,0.01099628210067749,0.02583909034729004,0.0018425583839416504,0.7742060422897339,0.3610159158706665,0.05639275908470154,0.1287573277950287,0.18706491589546204,0.20973598957061768,0.15299555659294128,0.06850430369377136,0.0015463829040527344,0.008581608533859253,0.13974034786224365,0.05713993310928345
2350,15,0.40237724781036377,0.05288335680961609,0.3845580816268921,0.08425179123878479,0.4308735728263855,0.4500638246536255,0.29803895950317383,0.10229858756065369,0.22779318690299988,0.3067478537559509,0.0024444758892059326,0.004927724599838257,0.74554842710495,0.0021172165870666504,0.9152346849441528,0.00010607295553199947,0.021359264850616455,0.7076367735862732,0.3893951177597046,0.1593599021434784,0.007148832082748413,0.8446370363235474
2351,7,0.5272701382637024,0.15164878964424133,0.02859678864479065,0.2476663589477539,0.00010552428284427151,0.6059215068817139,0.9054322242736816,0.10545879602432251,0.18647950887680054,0.6187319755554199,0.14936858415603638,0.056304365396499634,0.01268729567527771,0.004628896713256836,0.14381751418113708,0.05063772201538086,0.03732872009277344,0.11271649599075317,0.4237828850746155,0.29626208543777466,0.07272160053253174,0.22605976462364197
2352,19,0.45246416330337524,0.18935996294021606,0.0205841064453125,0.08205652236938477,0.13525712490081787,0.36411458253860474,0.5113452672958374,0.44167453050613403,0.020779460668563843,0.45432689785957336,0.0037467777729034424,0.0034110546112060547,0.0009880363941192627,0.16617894172668457,0.00946575403213501,0.012516021728515625,0.06359750032424927,0.622980535030365,0.6367249488830566,0.009563624858856201,0.00010681980347726494,0.019718915224075317
2353,18,0.3306117653846741,0.2672632038593292,0.4525121748447418,0.07961374521255493,0.06862297654151917,0.35690969228744507,0.04642695188522339,0.2881428599357605,0.4266658425331116,0.10528761148452759,0.48021024465560913,0.1112426221370697,0.4083101749420166,0.7523424029350281,0.6194878220558167,0.18994709849357605,0.00010618338274070993,0.7719738483428955,0.5693521499633789,0.6590894460678101,0.10391032695770264,0.41749387979507446
2354,15,0.26932621002197266,0.20830994844436646,0.44436556100845337,0.3759254813194275,0.48290595412254333,0.3546534478664398,0.04566359519958496,0.2612501382827759,0.44098591804504395,0.04429420828819275,0.09571543335914612,0.6187146306037903,0.4197831153869629,0.00010589274461381137,0.8196984529495239,0.2963888943195343,0.5918504595756531,0.741722822189331,0.24340736865997314,0.5381128787994385,0.07901644706726074,0.4662809371948242
2355,12,0.08006897568702698,0.24785155057907104,0.07142800092697144,0.30304616689682007,0.0023034214973449707,0.11192181706428528,0.4132104814052582,0.0020768046379089355,0.10203099250793457,0.029076963663101196,0.19222351908683777,0.8060166835784912,0.21892431378364563,0.0012041926383972168,0.09572869539260864,0.05943012237548828,0.02381470799446106,0.00010631044278852642,0.00048041343688964844,0.0003634989261627197,0.0013580918312072754,0.6724960803985596
2356,2,0.5079445242881775,0.877967894077301,0.19270113110542297,0.6159444451332092,0.3019274175167084,0.00010554894106462598,0.24217510223388672,0.6290078163146973,0.342154860496521,0.811212956905365,0.3116789162158966,0.2205481231212616,0.306779682636261,0.25632256269454956,0.06102406978607178,0.34695735573768616,0.026660263538360596,0.17633461952209473,0.1510048806667328,0.2649518549442291,0.42153578996658325,0.21841177344322205
2357,8,0.47620707750320435,0.6984367370605469,0.29443585872650146,0.2377702295780182,0.00010552428284427151,0.5501082539558411,0.12926113605499268,0.8157558441162109,0.42757871747016907,0.68528151512146,0.457132488489151,0.09733003377914429,0.1191878616809845,0.34297654032707214,0.00011964060831815004,0.14131367206573486,0.2591840624809265,0.2791544497013092,0.18023797869682312,0.47184351086616516,0.31260645389556885,0.056945741176605225
2358,21,0.36742615699768066,0.4949650168418884,0.3123001158237457,0.5536403656005859,0.22652021050453186,0.06782153248786926,0.23399746417999268,0.47789236903190613,0.1934787631034851,0.2783077359199524,0.2335105538368225,0.5100064277648926,0.613570511341095,0.861719012260437,0.013060808181762695,0.3402920961380005,0.23413780331611633,0.00010631044278852642,0.5126777291297913,0.7575476169586182,0.8854333758354187,0.8444968461990356
2359,5,0.7533954381942749,0.04412806034088135,0.4847877621650696,0.27777451276779175,0.9437229633331299,0.9163658022880554,0.12402516603469849,0.00010560623195488006,0.07191431522369385,0.616499662399292,0.01276734471321106,0.24798011779785156,0.39423900842666626,0.4897282123565674,0.2649959623813629,0.48386311531066895,0.15407145023345947,0.08332130312919617,0.3103792369365692,0.44819384813308716,0.04978305101394653,0.3984791934490204
2360,17,0.5056082010269165,0.3290942907333374,0.2731161117553711,0.45921507477760315,0.00548359751701355,0.10304915904998779,0.14061298966407776,0.38676464557647705,0.2501514256000519,0.2393750250339508,0.17204806208610535,0.0001057650733855553,0.8027867078781128,0.5233486294746399,0.7912814617156982,0.012624174356460571,0.8544029593467712,0.563164234161377,0.7846285104751587,0.6414964199066162,0.02778768539428711,0.6456966400146484
2361,15,0.3774164915084839,0.544110894203186,0.5288859605789185,0.3456973135471344,0.19626674056053162,0.3722470998764038,0.0007954537868499756,0.37379777431488037,0.055662959814071655,0.3577938377857208,0.47059106826782227,0.00152510404586792,0.00010581925016595051,0.0006041824817657471,0.9103994369506836,0.7278611660003662,0.8326002359390259,0.8923003673553467,0.001820385456085205,0.886652410030365,0.40091612935066223,0.5977076292037964
2362,9,0.38781917095184326,0.24843508005142212,0.22204872965812683,0.23420405387878418,0.3093445897102356,0.24233177304267883,0.5210912823677063,0.3356931805610657,0.97840416431427,0.18819892406463623,0.00010571868915576488,0.20278847217559814,0.3108671307563782,0.2917267382144928,0.006209343671798706,0.33239632844924927,0.1972859501838684,0.3629786968231201,0.19043025374412537,0.19457226991653442,0.2528063952922821,0.21740302443504333
2363,15,0.3536447584629059,0.16552487015724182,0.2807444930076599,0.3464823365211487,0.3027445077896118,0.05815473198890686,0.21330365538597107,0.04294291138648987,0.15894412994384766,0.15253597497940063,0.007251530885696411,0.3080407679080963,0.2490551471710205,0.4534963369369507,0.929706335067749,0.56987464427948,0.0932123064994812,0.29905617237091064,0.0001064566386048682,0.796017050743103,0.28928089141845703,0.3640824556350708
2364,2,0.623956024646759,0.9030094146728516,0.22952616214752197,0.055464476346969604,0.36246609687805176,0.8524084091186523,0.8396893739700317,0.00010560623195488006,0.47422975301742554,0.7360813617706299,0.8020615577697754,0.01018989086151123,0.39573928713798523,0.18375444412231445,0.015777885913848877,0.38452208042144775,0.07901868224143982,0.23290005326271057,0.2243499755859375,0.3763597011566162,0.33486801385879517,0.1557428240776062
2365,18,0.1523318588733673,0.37094128131866455,0.06621304154396057,0.3519246578216553,0.427891343832016,0.2625797390937805,0.03760725259780884,0.08254116773605347,0.18969976902008057,0.07935607433319092,0.11069205403327942,0.07859432697296143,0.00010581925016595051,0.4040212631225586,0.07151347398757935,0.666183590888977,0.025112509727478027,0.9130124449729919,0.08726286888122559,0.06864863634109497,0.46247023344039917,0.2559335231781006
2366,8,0.9158741235733032,0.00010546401608735323,0.18596935272216797,0.5075510144233704,0.5053576231002808,0.18392375111579895,0.5646974444389343,0.9161579012870789,0.6831254363059998,0.3748115301132202,0.7279395461082458,0.23812374472618103,0.4137941002845764,0.29133522510528564,0.4995971620082855,0.24595528841018677,0.42609623074531555,0.11089310050010681,0.1022433340549469,0.17451554536819458,0.29415732622146606,0.16108152270317078
2367,7,0.445732057094574,0.12071570754051208,0.17566826939582825,0.00010550224396865815,0.2517152428627014,0.5038543939590454,0.9723789691925049,0.11462518572807312,0.06075093150138855,0.5756796598434448,0.23662734031677246,0.147014319896698,0.24170777201652527,0.0007255077362060547,0.200720876455307,0.07385462522506714,0.04384732246398926,0.28987741470336914,0.06091594696044922,0.0016165375709533691,0.1579919457435608,0.4098234474658966
2368,1,0.7284272909164429,0.6197758913040161,0.640333890914917,0.707809567451477,0.24393486976623535,0.00010554894106462598,0.5326680541038513,0.6537787914276123,0.3513377904891968,0.6319602727890015,0.548197329044342,0.32973963022232056,0.04091140627861023,0.28876960277557373,0.1335437297821045,0.26357120275497437,0.3330569267272949,0.471689373254776,0.0994674563407898,0.23159006237983704,0.30420559644699097,0.27453362941741943
2369,16,0.3858130872249603,0.21745982766151428,0.39695224165916443,0.40042993426322937,0.3682611584663391,0.0679662823677063,0.30140620470046997,0.13910230994224548,0.23047468066215515,0.09692233800888062,0.1222257912158966,0.06835001707077026,0.6385043859481812,0.6239069700241089,0.7928930521011353,0.9682164192199707,0.1412067413330078,0.30714210867881775,0.0001064566386048682,0.5778530836105347,0.3225964605808258,0.7770273685455322
2370,6,0.00010544762335484847,0.5381529331207275,0.008914351463317871,0.5392637252807617,0.8269714117050171,0.9468074440956116,0.0008568465709686279,0.00319632887840271,0.015611797571182251,0.0013876259326934814,0.002183258533477783,0.24038982391357422,0.4088069200515747,0.38024163246154785,0.0011377036571502686,0.001858353614807129,0.0933789610862732,0.11650323867797852,0.09489300847053528,0.28827381134033203,0.04179787635803223,0.025942564010620117
