,pass
308996,0.0
308997,0.0
308998,0.0
308999,1.0
309000,1.0
309001,1.0
309002,1.0
309003,1.0
309004,1.0
309005,1.0
309006,1.0
309007,1.0
309008,1.0
309009,1.0
309010,1.0
309011,1.0
309012,1.0
309013,1.0
309014,1.0
309015,1.0
309016,1.0
309017,1.0
309018,1.0
309019,1.0
309020,0.0
309021,0.0
309022,0.0
309023,0.0
309024,0.0
309025,0.0
309026,0.0
309027,0.0
309028,0.0
309029,0.0
309030,0.0
309031,0.0
309032,0.0
309033,0.0
309034,0.0
309035,0.0
309036,1.0
309037,1.0
309038,1.0
309039,1.0
309040,1.0
309041,1.0
309042,1.0
309043,1.0
309044,1.0
309045,1.0
309046,1.0
309047,1.0
309048,1.0
309049,1.0
309050,1.0
309051,1.0
309052,1.0
309053,1.0
309054,1.0
309055,1.0
309056,1.0
309057,0.0
309058,0.0
309059,0.0
309060,0.0
309061,0.0
309062,0.0
309063,0.0
309064,0.0
309065,0.0
309066,0.0
309067,0.0
309068,0.0
309069,0.0
309070,0.0
309071,0.0
309072,0.0
309073,0.0
309074,0.0
309075,0.0
309076,0.0
309077,0.0
309078,0.0
309079,1.0
309080,1.0
309081,1.0
309082,1.0
309083,1.0
309084,1.0
309085,1.0
309086,1.0
309087,1.0
309088,1.0
309089,1.0
309090,1.0
309091,1.0
309092,1.0
309093,1.0
309094,1.0
309095,1.0
309096,1.0
309097,1.0
309098,1.0
309099,1.0
309100,0.0
309101,0.0
309102,0.0
309103,0.0
309104,0.0
309105,0.0
309106,0.0
309107,0.0
309108,0.0
309109,0.0
309110,0.0
309111,0.0
309112,0.0
309113,0.0
309114,0.0
309115,0.0
309116,0.0
309117,0.0
309118,0.0
309119,0.0
309120,1.0
309121,1.0
309122,1.0
309123,1.0
309124,1.0
309125,1.0
309126,1.0
309127,1.0
309128,1.0
309129,1.0
309130,1.0
309131,1.0
309132,1.0
309133,1.0
309134,1.0
309135,1.0
309136,1.0
309137,1.0
309138,1.0
309139,1.0
309140,1.0
309141,0.0
309142,0.0
309143,0.0
309144,0.0
309145,0.0
309146,0.0
309147,0.0
309148,0.0
309149,0.0
309150,0.0
309151,0.0
309152,0.0
309153,0.0
309154,0.0
309155,0.0
309156,0.0
309157,0.0
309158,0.0
309159,0.0
309160,0.0
309161,0.0
309162,0.0
309163,0.0
309164,0.0
309165,0.0
309166,0.0
309167,0.0
309168,0.0
309169,0.0
309170,0.0
309171,0.0
309172,0.0
309173,1.0
309174,1.0
309175,1.0
309176,1.0
309177,1.0
309178,1.0
309179,1.0
309180,1.0
309181,1.0
309182,1.0
309183,1.0
309184,1.0
309185,1.0
309186,1.0
309187,1.0
309188,1.0
309189,1.0
309190,1.0
309191,1.0
309192,1.0
309193,1.0
309194,0.0
309195,0.0
309196,0.0
309197,0.0
309198,0.0
309199,0.0
309200,0.0
309201,0.0
309202,0.0
309203,0.0
309204,0.0
309205,0.0
309206,1.0
309207,1.0
309208,1.0
309209,1.0
309210,1.0
309211,1.0
309212,1.0
309213,1.0
309214,1.0
309215,1.0
309216,1.0
309217,1.0
309218,1.0
309219,1.0
309220,1.0
309221,1.0
309222,1.0
309223,1.0
309224,1.0
309225,1.0
309226,1.0
309227,0.0
309228,0.0
309229,0.0
309230,0.0
309231,0.0
309232,0.0
309233,0.0
309234,0.0
309235,0.0
309236,0.0
309237,0.0
309238,0.0
309239,0.0
309240,0.0
309241,0.0
309242,0.0
309243,0.0
309244,0.0
309245,0.0
309246,0.0
309247,0.0
309248,0.0
309249,0.0
309250,0.0
309251,0.0
309252,0.0
309253,0.0
309254,0.0
309255,0.0
309256,1.0
309257,1.0
309258,1.0
309259,1.0
309260,1.0
309261,1.0
309262,1.0
309263,1.0
309264,1.0
309265,1.0
309266,1.0
309267,1.0
309268,1.0
309269,1.0
309270,1.0
309271,1.0
309272,1.0
309273,1.0
309274,1.0
309275,1.0
309276,1.0
309277,0.0
309278,0.0
309279,0.0
309280,0.0
309281,0.0
309282,0.0
309283,0.0
309284,0.0
309285,0.0
309286,0.0
309287,0.0
309288,0.0
309289,0.0
309290,0.0
309291,1.0
309292,1.0
309293,1.0
309294,1.0
309295,1.0
309296,1.0
309297,1.0
309298,1.0
309299,1.0
309300,1.0
309301,1.0
309302,1.0
309303,1.0
309304,1.0
309305,1.0
309306,1.0
309307,1.0
309308,1.0
309309,1.0
309310,1.0
309311,1.0
309312,0.0
309313,0.0
309314,0.0
309315,0.0
309316,0.0
309317,0.0
309318,0.0
309319,0.0
309320,0.0
309321,0.0
309322,0.0
309323,0.0
309324,0.0
309325,0.0
309326,0.0
309327,0.0
309328,0.0
309329,0.0
309330,0.0
309331,0.0
309332,0.0
309333,0.0
309334,0.0
309335,0.0
309336,0.0
309337,1.0
309338,1.0
309339,1.0
309340,1.0
309341,1.0
309342,1.0
309343,1.0
309344,1.0
309345,1.0
309346,1.0
309347,1.0
309348,1.0
309349,1.0
309350,1.0
309351,1.0
309352,1.0
309353,1.0
309354,1.0
309355,1.0
309356,1.0
309357,1.0
309358,0.0
309359,0.0
309360,0.0
309361,0.0
309362,0.0
309363,0.0
309364,0.0
309365,0.0
309366,0.0
309367,0.0
309368,0.0
309369,0.0
309370,0.0
309371,0.0
309372,0.0
309373,0.0
309374,0.0
309375,0.0
309376,0.0
309377,0.0
309378,0.0
309379,0.0
309380,0.0
309381,0.0
309382,0.0
309383,0.0
309384,0.0
309385,0.0
309386,0.0
309387,0.0
309388,0.0
309389,0.0
309390,0.0
309391,0.0
309392,1.0
309393,1.0
309394,1.0
309395,1.0
309396,1.0
309397,1.0
309398,1.0
309399,1.0
309400,1.0
309401,1.0
309402,1.0
309403,1.0
309404,1.0
309405,1.0
309406,1.0
309407,1.0
309408,1.0
309409,1.0
309410,1.0
309411,1.0
309412,1.0
309413,0.0
309414,0.0
309415,0.0
309416,0.0
309417,1.0
309418,1.0
309419,1.0
309420,1.0
309421,1.0
309422,1.0
309423,1.0
309424,1.0
309425,1.0
309426,1.0
309427,1.0
309428,1.0
309429,1.0
309430,1.0
309431,1.0
309432,1.0
309433,1.0
309434,1.0
309435,1.0
309436,1.0
309437,1.0
309438,0.0
309439,0.0
309440,0.0
309441,0.0
309442,0.0
309443,0.0
309444,0.0
309445,0.0
309446,0.0
309447,0.0
309448,0.0
309449,0.0
309450,0.0
309451,0.0
309452,0.0
309453,0.0
309454,0.0
309455,0.0
309456,0.0
309457,0.0
309458,0.0
309459,0.0
309460,0.0
309461,0.0
309462,0.0
309463,0.0
309464,0.0
309465,0.0
309466,0.0
309467,0.0
309468,0.0
309469,0.0
309470,1.0
309471,1.0
309472,1.0
309473,1.0
309474,1.0
309475,1.0
309476,1.0
309477,1.0
309478,1.0
309479,1.0
309480,1.0
309481,1.0
309482,1.0
309483,1.0
309484,1.0
309485,1.0
309486,1.0
309487,1.0
309488,1.0
309489,1.0
309490,1.0
309491,0.0
309492,0.0
309493,0.0
309494,0.0
309495,0.0
309496,0.0
309497,0.0
309498,0.0
309499,0.0
309500,0.0
309501,0.0
309502,0.0
309503,0.0
309504,1.0
309505,1.0
309506,1.0
309507,1.0
309508,1.0
309509,1.0
309510,1.0
309511,1.0
309512,1.0
309513,1.0
309514,1.0
309515,1.0
309516,1.0
309517,1.0
309518,1.0
309519,1.0
309520,1.0
309521,1.0
309522,1.0
309523,1.0
309524,1.0
309525,0.0
309526,0.0
309527,0.0
309528,0.0
309529,0.0
309530,0.0
309531,0.0
309532,0.0
309533,0.0
309534,0.0
309535,0.0
309536,0.0
309537,0.0
309538,0.0
309539,0.0
309540,0.0
309541,0.0
309542,0.0
309543,0.0
309544,0.0
309545,0.0
309546,0.0
309547,0.0
309548,0.0
309549,0.0
309550,0.0
309551,0.0
309552,0.0
309553,0.0
309554,0.0
309555,0.0
309556,0.0
309557,0.0
309558,1.0
309559,1.0
309560,1.0
309561,1.0
309562,1.0
309563,1.0
309564,1.0
309565,1.0
309566,1.0
309567,1.0
309568,1.0
309569,1.0
309570,1.0
309571,1.0
309572,1.0
309573,1.0
309574,1.0
309575,1.0
309576,1.0
309577,1.0
309578,1.0
309579,0.0
309580,0.0
309581,0.0
309582,0.0
309583,1.0
309584,1.0
309585,1.0
309586,1.0
309587,1.0
309588,1.0
309589,1.0
309590,1.0
309591,1.0
309592,1.0
309593,1.0
309594,1.0
309595,1.0
309596,1.0
309597,1.0
309598,1.0
309599,1.0
309600,1.0
309601,1.0
309602,1.0
309603,1.0
309604,0.0
309605,0.0
309606,0.0
309607,0.0
309608,0.0
309609,0.0
309610,0.0
309611,0.0
309612,0.0
309613,0.0
309614,0.0
309615,0.0
309616,0.0
309617,0.0
309618,0.0
309619,0.0
309620,0.0
309621,0.0
309622,0.0
309623,0.0
309624,0.0
309625,0.0
309626,0.0
309627,0.0
309628,0.0
309629,0.0
309630,0.0
309631,0.0
309632,0.0
309633,0.0
309634,0.0
309635,0.0
309636,0.0
309637,0.0
309638,0.0
309639,0.0
309640,0.0
309641,0.0
309642,1.0
309643,1.0
309644,1.0
309645,1.0
309646,1.0
309647,1.0
309648,1.0
309649,1.0
309650,1.0
309651,1.0
309652,1.0
309653,1.0
309654,1.0
309655,1.0
309656,1.0
309657,1.0
309658,1.0
309659,1.0
309660,1.0
309661,1.0
309662,1.0
309663,0.0
309664,0.0
309665,0.0
309666,0.0
309667,0.0
309668,0.0
309669,0.0
309670,0.0
309671,0.0
309672,0.0
309673,0.0
309674,0.0
309675,0.0
309676,1.0
309677,1.0
309678,1.0
309679,1.0
309680,1.0
309681,1.0
309682,1.0
309683,1.0
309684,1.0
309685,1.0
309686,1.0
309687,1.0
309688,1.0
309689,1.0
309690,1.0
309691,1.0
309692,1.0
309693,1.0
309694,1.0
309695,1.0
309696,1.0
309697,0.0
309698,0.0
309699,0.0
309700,0.0
309701,0.0
309702,0.0
309703,0.0
309704,0.0
309705,0.0
309706,0.0
309707,0.0
309708,0.0
309709,0.0
309710,0.0
309711,0.0
309712,1.0
309713,1.0
309714,1.0
309715,1.0
309716,1.0
309717,1.0
309718,1.0
309719,1.0
309720,1.0
309721,1.0
309722,1.0
309723,1.0
309724,1.0
309725,1.0
309726,1.0
309727,1.0
309728,1.0
309729,1.0
309730,1.0
309731,1.0
309732,1.0
309733,0.0
309734,0.0
309735,0.0
309736,0.0
309737,0.0
309738,0.0
309739,0.0
309740,0.0
309741,0.0
309742,0.0
309743,0.0
309744,0.0
309745,0.0
309746,0.0
309747,0.0
309748,0.0
309749,0.0
309750,0.0
309751,0.0
309752,0.0
309753,0.0
309754,0.0
309755,0.0
309756,0.0
309757,0.0
309758,0.0
309759,0.0
309760,0.0
309761,0.0
309762,0.0
309763,1.0
309764,1.0
309765,1.0
309766,1.0
309767,1.0
309768,1.0
309769,1.0
309770,1.0
309771,1.0
309772,1.0
309773,1.0
309774,1.0
309775,1.0
309776,1.0
309777,1.0
309778,1.0
309779,1.0
309780,1.0
309781,1.0
309782,1.0
309783,1.0
309784,0.0
309785,0.0
309786,0.0
309787,0.0
309788,0.0
309789,0.0
309790,0.0
309791,0.0
309792,0.0
309793,0.0
309794,0.0
309795,1.0
309796,1.0
309797,1.0
309798,1.0
309799,1.0
309800,1.0
309801,1.0
309802,1.0
309803,1.0
309804,1.0
309805,1.0
309806,1.0
309807,1.0
309808,1.0
309809,1.0
309810,1.0
309811,1.0
309812,1.0
309813,1.0
309814,1.0
309815,1.0
309816,0.0
309817,0.0
309818,0.0
309819,0.0
309820,0.0
309821,0.0
309822,0.0
309823,0.0
309824,0.0
309825,0.0
309826,0.0
309827,0.0
309828,0.0
309829,0.0
309830,0.0
309831,0.0
309832,0.0
309833,0.0
309834,0.0
309835,0.0
309836,0.0
309837,0.0
309838,0.0
309839,0.0
309840,0.0
309841,0.0
309842,0.0
309843,0.0
309844,0.0
309845,0.0
309846,0.0
309847,0.0
309848,0.0
309849,1.0
309850,1.0
309851,1.0
309852,1.0
309853,1.0
309854,1.0
309855,1.0
309856,1.0
309857,1.0
309858,1.0
309859,1.0
309860,1.0
309861,1.0
309862,1.0
309863,1.0
309864,1.0
309865,1.0
309866,1.0
309867,1.0
309868,1.0
309869,1.0
309870,0.0
309871,0.0
309872,0.0
309873,0.0
309874,0.0
309875,0.0
309876,1.0
309877,1.0
309878,1.0
309879,1.0
309880,1.0
309881,1.0
309882,1.0
309883,1.0
309884,1.0
309885,1.0
309886,1.0
309887,1.0
309888,1.0
309889,1.0
309890,1.0
309891,1.0
309892,1.0
309893,1.0
309894,1.0
309895,1.0
309896,1.0
309897,0.0
309898,0.0
309899,0.0
309900,0.0
309901,0.0
309902,0.0
309903,0.0
309904,0.0
309905,0.0
309906,0.0
309907,0.0
309908,0.0
309909,0.0
309910,0.0
309911,0.0
309912,0.0
309913,0.0
309914,0.0
309915,0.0
309916,0.0
309917,0.0
309918,0.0
309919,0.0
309920,0.0
309921,0.0
309922,0.0
309923,0.0
309924,0.0
309925,0.0
309926,1.0
309927,1.0
309928,1.0
309929,1.0
309930,1.0
309931,1.0
309932,1.0
309933,1.0
309934,1.0
309935,1.0
309936,1.0
309937,1.0
309938,1.0
309939,1.0
309940,1.0
309941,1.0
309942,1.0
309943,1.0
309944,1.0
309945,1.0
309946,1.0
309947,0.0
309948,0.0
309949,0.0
309950,0.0
309951,0.0
309952,0.0
309953,0.0
309954,0.0
309955,0.0
309956,0.0
309957,0.0
309958,0.0
309959,0.0
309960,0.0
309961,0.0
309962,0.0
309963,0.0
309964,0.0
309965,0.0
309966,0.0
309967,0.0
309968,0.0
309969,0.0
309970,0.0
309971,0.0
309972,0.0
309973,0.0
309974,0.0
309975,1.0
309976,1.0
309977,1.0
309978,1.0
309979,1.0
309980,1.0
309981,1.0
309982,1.0
309983,1.0
309984,1.0
309985,1.0
309986,1.0
309987,1.0
309988,1.0
309989,1.0
309990,1.0
309991,1.0
309992,1.0
309993,1.0
309994,1.0
309995,1.0
309996,0.0
309997,0.0
309998,0.0
309999,0.0
310000,0.0
310001,0.0
310002,0.0
310003,0.0
310004,0.0
310005,0.0
310006,0.0
310007,0.0
310008,0.0
310009,0.0
310010,0.0
310011,0.0
310012,1.0
310013,1.0
310014,1.0
310015,1.0
310016,1.0
310017,1.0
310018,1.0
310019,1.0
310020,1.0
310021,1.0
310022,1.0
310023,1.0
310024,1.0
310025,1.0
310026,1.0
310027,1.0
310028,1.0
310029,1.0
310030,1.0
310031,1.0
310032,1.0
310033,0.0
310034,0.0
310035,0.0
310036,0.0
310037,0.0
310038,0.0
310039,0.0
310040,0.0
310041,0.0
310042,0.0
310043,0.0
310044,0.0
310045,0.0
310046,0.0
310047,0.0
310048,0.0
310049,0.0
310050,0.0
310051,0.0
310052,0.0
310053,0.0
310054,0.0
310055,0.0
310056,0.0
310057,1.0
310058,1.0
310059,1.0
310060,1.0
310061,1.0
310062,1.0
310063,1.0
310064,1.0
310065,1.0
310066,1.0
310067,1.0
310068,1.0
310069,1.0
310070,1.0
310071,1.0
310072,1.0
310073,1.0
310074,1.0
310075,1.0
310076,1.0
310077,1.0
310078,0.0
310079,0.0
310080,0.0
310081,0.0
310082,0.0
310083,0.0
310084,0.0
310085,0.0
310086,0.0
310087,0.0
310088,0.0
310089,0.0
310090,0.0
310091,0.0
310092,0.0
310093,0.0
310094,0.0
310095,0.0
310096,0.0
310097,0.0
310098,0.0
310099,0.0
310100,0.0
310101,0.0
310102,0.0
310103,0.0
310104,1.0
310105,1.0
310106,1.0
310107,1.0
310108,1.0
310109,1.0
310110,1.0
310111,1.0
310112,1.0
310113,1.0
310114,1.0
310115,1.0
310116,1.0
310117,1.0
310118,1.0
310119,1.0
310120,1.0
310121,1.0
310122,1.0
310123,1.0
310124,1.0
310125,0.0
310126,0.0
310127,0.0
310128,0.0
310129,0.0
310130,0.0
310131,0.0
310132,0.0
310133,0.0
310134,0.0
310135,0.0
310136,0.0
310137,0.0
310138,0.0
310139,0.0
310140,0.0
310141,0.0
310142,0.0
310143,0.0
310144,0.0
310145,0.0
310146,0.0
310147,0.0
310148,0.0
310149,1.0
310150,1.0
310151,1.0
310152,1.0
310153,1.0
310154,1.0
310155,1.0
310156,1.0
310157,1.0
310158,1.0
310159,1.0
310160,1.0
310161,1.0
310162,1.0
310163,1.0
310164,1.0
310165,1.0
310166,1.0
310167,1.0
310168,1.0
310169,1.0
310170,0.0
310171,0.0
310172,0.0
310173,0.0
310174,0.0
310175,0.0
310176,0.0
310177,0.0
310178,0.0
310179,0.0
310180,0.0
310181,1.0
310182,1.0
310183,1.0
310184,1.0
310185,1.0
310186,1.0
310187,1.0
310188,1.0
310189,1.0
310190,1.0
310191,1.0
310192,1.0
310193,1.0
310194,1.0
310195,1.0
310196,1.0
310197,1.0
310198,1.0
310199,1.0
310200,1.0
310201,1.0
310202,0.0
310203,0.0
310204,0.0
310205,0.0
310206,0.0
310207,0.0
310208,0.0
310209,0.0
310210,0.0
310211,0.0
310212,0.0
310213,0.0
310214,0.0
310215,0.0
310216,0.0
310217,0.0
310218,0.0
310219,0.0
310220,0.0
310221,0.0
310222,0.0
310223,0.0
310224,0.0
310225,1.0
310226,1.0
310227,1.0
310228,1.0
310229,1.0
310230,1.0
310231,1.0
310232,1.0
310233,1.0
310234,1.0
310235,1.0
310236,1.0
310237,1.0
310238,1.0
310239,1.0
310240,1.0
310241,1.0
310242,1.0
310243,1.0
310244,1.0
310245,1.0
310246,0.0
310247,0.0
310248,0.0
310249,0.0
310250,0.0
310251,0.0
310252,0.0
310253,0.0
310254,1.0
310255,1.0
310256,1.0
310257,1.0
310258,1.0
310259,1.0
310260,1.0
310261,1.0
310262,1.0
310263,1.0
310264,1.0
310265,1.0
310266,1.0
310267,1.0
310268,1.0
310269,1.0
310270,1.0
310271,1.0
310272,1.0
310273,1.0
310274,1.0
310275,0.0
310276,0.0
310277,0.0
310278,0.0
310279,0.0
310280,0.0
310281,0.0
310282,0.0
310283,0.0
310284,0.0
310285,0.0
310286,0.0
310287,0.0
310288,0.0
310289,0.0
310290,0.0
310291,0.0
310292,0.0
310293,0.0
310294,0.0
310295,0.0
310296,1.0
310297,1.0
310298,1.0
310299,1.0
310300,1.0
310301,1.0
310302,1.0
310303,1.0
310304,1.0
310305,1.0
310306,1.0
310307,1.0
310308,1.0
310309,1.0
310310,1.0
310311,1.0
310312,1.0
310313,1.0
310314,1.0
310315,1.0
310316,1.0
310317,0.0
310318,0.0
310319,0.0
310320,0.0
310321,0.0
310322,0.0
310323,0.0
310324,0.0
310325,0.0
310326,0.0
310327,0.0
310328,0.0
310329,0.0
310330,0.0
310331,0.0
310332,0.0
310333,0.0
310334,0.0
310335,0.0
310336,0.0
310337,0.0
310338,0.0
310339,0.0
310340,0.0
310341,0.0
310342,0.0
310343,0.0
310344,0.0
310345,0.0
310346,0.0
310347,0.0
310348,0.0
310349,0.0
310350,0.0
310351,1.0
310352,1.0
310353,1.0
310354,1.0
310355,1.0
310356,1.0
310357,1.0
310358,1.0
310359,1.0
310360,1.0
310361,1.0
310362,1.0
310363,1.0
310364,1.0
310365,1.0
310366,1.0
310367,1.0
310368,1.0
310369,1.0
310370,1.0
310371,1.0
310372,0.0
310373,0.0
310374,0.0
310375,0.0
310376,0.0
310377,0.0
310378,0.0
310379,0.0
310380,0.0
310381,0.0
310382,0.0
310383,0.0
310384,0.0
310385,0.0
310386,0.0
310387,0.0
310388,0.0
310389,0.0
310390,0.0
310391,0.0
310392,1.0
310393,1.0
310394,1.0
310395,1.0
310396,1.0
310397,1.0
310398,1.0
310399,1.0
310400,1.0
310401,1.0
310402,1.0
310403,1.0
310404,1.0
310405,1.0
310406,1.0
310407,1.0
310408,1.0
310409,1.0
310410,1.0
310411,1.0
310412,1.0
310413,0.0
310414,0.0
310415,0.0
310416,0.0
310417,0.0
310418,0.0
310419,0.0
310420,0.0
310421,0.0
310422,0.0
310423,0.0
310424,0.0
310425,0.0
310426,0.0
310427,0.0
310428,0.0
310429,0.0
310430,0.0
310431,0.0
310432,0.0
310433,1.0
310434,1.0
310435,1.0
310436,1.0
310437,1.0
310438,1.0
310439,1.0
310440,1.0
310441,1.0
310442,1.0
310443,1.0
310444,1.0
310445,1.0
310446,1.0
310447,1.0
310448,1.0
310449,1.0
310450,1.0
310451,1.0
310452,1.0
310453,1.0
310454,0.0
310455,0.0
310456,0.0
310457,0.0
310458,0.0
310459,0.0
310460,0.0
310461,0.0
310462,0.0
310463,0.0
310464,0.0
310465,0.0
310466,0.0
310467,0.0
310468,0.0
310469,0.0
310470,0.0
310471,1.0
310472,1.0
310473,1.0
310474,1.0
310475,1.0
310476,1.0
310477,1.0
310478,1.0
310479,1.0
310480,1.0
310481,1.0
310482,1.0
310483,1.0
310484,1.0
310485,1.0
310486,1.0
310487,1.0
310488,1.0
310489,1.0
310490,1.0
310491,1.0
310492,0.0
310493,0.0
310494,0.0
310495,0.0
310496,0.0
310497,0.0
310498,0.0
310499,0.0
310500,0.0
310501,0.0
310502,0.0
310503,0.0
310504,0.0
310505,0.0
310506,0.0
310507,0.0
310508,0.0
310509,0.0
310510,0.0
310511,0.0
310512,0.0
310513,0.0
310514,0.0
310515,0.0
310516,0.0
310517,0.0
310518,0.0
310519,0.0
310520,0.0
310521,0.0
310522,1.0
310523,1.0
310524,1.0
310525,1.0
310526,1.0
310527,1.0
310528,1.0
310529,1.0
310530,1.0
310531,1.0
310532,1.0
310533,1.0
310534,1.0
310535,1.0
310536,1.0
310537,1.0
310538,1.0
310539,1.0
310540,1.0
310541,1.0
310542,1.0
310543,0.0
310544,0.0
310545,0.0
310546,0.0
310547,0.0
310548,0.0
310549,0.0
310550,0.0
310551,0.0
310552,0.0
310553,0.0
310554,0.0
310555,0.0
310556,0.0
310557,0.0
310558,0.0
310559,0.0
310560,0.0
310561,0.0
310562,0.0
310563,0.0
310564,1.0
310565,1.0
310566,1.0
310567,1.0
310568,1.0
310569,1.0
310570,1.0
310571,1.0
310572,1.0
310573,1.0
310574,1.0
310575,1.0
310576,1.0
310577,1.0
310578,1.0
310579,1.0
310580,1.0
310581,1.0
310582,1.0
310583,1.0
310584,1.0
310585,0.0
310586,0.0
310587,0.0
310588,0.0
310589,0.0
310590,0.0
310591,0.0
310592,0.0
310593,0.0
310594,0.0
310595,0.0
310596,0.0
310597,0.0
310598,0.0
310599,0.0
310600,0.0
310601,0.0
310602,0.0
310603,1.0
310604,1.0
310605,1.0
310606,1.0
310607,1.0
310608,1.0
310609,1.0
310610,1.0
310611,1.0
310612,1.0
310613,1.0
310614,1.0
310615,1.0
310616,1.0
310617,1.0
310618,1.0
310619,1.0
310620,1.0
310621,1.0
310622,1.0
310623,1.0
310624,0.0
310625,0.0
310626,0.0
310627,0.0
310628,0.0
310629,0.0
310630,0.0
310631,0.0
310632,0.0
310633,0.0
310634,0.0
310635,0.0
310636,0.0
310637,0.0
310638,0.0
310639,0.0
310640,0.0
310641,0.0
310642,0.0
310643,0.0
310644,0.0
310645,0.0
310646,1.0
310647,1.0
310648,1.0
310649,1.0
310650,1.0
310651,1.0
310652,1.0
310653,1.0
310654,1.0
310655,1.0
310656,1.0
310657,1.0
310658,1.0
310659,1.0
310660,1.0
310661,1.0
310662,1.0
310663,1.0
310664,1.0
310665,1.0
310666,1.0
310667,0.0
310668,0.0
310669,0.0
310670,0.0
310671,0.0
310672,0.0
310673,0.0
310674,0.0
310675,0.0
310676,0.0
310677,0.0
310678,0.0
310679,0.0
310680,0.0
310681,0.0
310682,0.0
310683,0.0
310684,0.0
310685,0.0
310686,0.0
310687,0.0
310688,0.0
310689,1.0
310690,1.0
310691,1.0
310692,1.0
310693,1.0
310694,1.0
310695,1.0
310696,1.0
310697,1.0
310698,1.0
310699,1.0
310700,1.0
310701,1.0
310702,1.0
310703,1.0
310704,1.0
310705,1.0
310706,1.0
310707,1.0
310708,1.0
310709,1.0
310710,0.0
310711,0.0
310712,0.0
310713,0.0
310714,0.0
310715,0.0
310716,0.0
310717,0.0
310718,0.0
310719,0.0
310720,0.0
310721,1.0
310722,1.0
310723,1.0
310724,1.0
310725,1.0
310726,1.0
310727,1.0
310728,1.0
310729,1.0
310730,1.0
310731,1.0
310732,1.0
310733,1.0
310734,1.0
310735,1.0
310736,1.0
310737,1.0
310738,1.0
310739,1.0
310740,1.0
310741,1.0
310742,0.0
310743,0.0
310744,0.0
310745,0.0
310746,0.0
310747,0.0
310748,0.0
310749,0.0
310750,0.0
310751,0.0
310752,0.0
310753,0.0
310754,0.0
310755,0.0
310756,0.0
310757,0.0
310758,0.0
310759,0.0
310760,1.0
310761,1.0
310762,1.0
310763,1.0
310764,1.0
310765,1.0
310766,1.0
310767,1.0
310768,1.0
310769,1.0
310770,1.0
310771,1.0
310772,1.0
310773,1.0
310774,1.0
310775,1.0
310776,1.0
310777,1.0
310778,1.0
310779,1.0
310780,1.0
310781,0.0
310782,0.0
310783,0.0
310784,0.0
310785,0.0
310786,0.0
310787,0.0
310788,0.0
310789,0.0
310790,0.0
310791,0.0
310792,0.0
310793,0.0
310794,0.0
310795,0.0
310796,0.0
310797,0.0
310798,0.0
310799,0.0
310800,0.0
310801,0.0
310802,0.0
310803,0.0
310804,0.0
310805,0.0
310806,0.0
310807,1.0
310808,1.0
310809,1.0
310810,1.0
310811,1.0
310812,1.0
310813,1.0
310814,1.0
310815,1.0
310816,1.0
310817,1.0
310818,1.0
310819,1.0
310820,1.0
310821,1.0
310822,1.0
310823,1.0
310824,1.0
310825,1.0
310826,1.0
310827,1.0
310828,0.0
310829,0.0
310830,0.0
310831,0.0
310832,0.0
310833,0.0
310834,0.0
310835,0.0
310836,0.0
310837,0.0
310838,0.0
310839,0.0
310840,0.0
310841,0.0
310842,0.0
310843,0.0
310844,0.0
310845,0.0
310846,0.0
310847,0.0
310848,0.0
310849,0.0
310850,0.0
310851,0.0
310852,0.0
310853,0.0
310854,0.0
310855,0.0
310856,0.0
310857,0.0
310858,0.0
310859,0.0
310860,0.0
310861,0.0
310862,0.0
310863,1.0
310864,1.0
310865,1.0
310866,1.0
310867,1.0
310868,1.0
310869,1.0
310870,1.0
310871,1.0
310872,1.0
310873,1.0
310874,1.0
310875,1.0
310876,1.0
310877,1.0
310878,1.0
310879,1.0
310880,1.0
310881,1.0
310882,1.0
310883,1.0
310884,0.0
310885,0.0
310886,0.0
310887,0.0
310888,0.0
310889,0.0
310890,0.0
310891,0.0
310892,0.0
310893,0.0
310894,0.0
310895,0.0
310896,0.0
310897,0.0
310898,0.0
310899,0.0
310900,0.0
310901,0.0
310902,0.0
310903,1.0
310904,1.0
310905,1.0
310906,1.0
310907,1.0
310908,1.0
310909,1.0
310910,1.0
310911,1.0
310912,1.0
310913,1.0
310914,1.0
310915,1.0
310916,1.0
310917,1.0
310918,1.0
310919,1.0
310920,1.0
310921,1.0
310922,1.0
310923,1.0
310924,0.0
310925,0.0
310926,0.0
310927,0.0
310928,0.0
310929,0.0
310930,0.0
310931,0.0
310932,0.0
310933,0.0
310934,0.0
310935,0.0
310936,0.0
310937,0.0
310938,0.0
310939,0.0
310940,0.0
310941,0.0
310942,0.0
310943,0.0
310944,1.0
310945,1.0
310946,1.0
310947,1.0
310948,1.0
310949,1.0
310950,1.0
310951,1.0
310952,1.0
310953,1.0
310954,1.0
310955,1.0
310956,1.0
310957,1.0
310958,1.0
310959,1.0
310960,1.0
310961,1.0
310962,1.0
310963,1.0
310964,1.0
310965,0.0
310966,0.0
310967,0.0
310968,1.0
310969,1.0
310970,1.0
310971,1.0
310972,1.0
310973,1.0
310974,1.0
310975,1.0
310976,1.0
310977,1.0
310978,1.0
310979,1.0
310980,1.0
310981,1.0
310982,1.0
310983,1.0
310984,1.0
310985,1.0
310986,1.0
310987,1.0
310988,1.0
310989,0.0
310990,0.0
310991,0.0
310992,0.0
310993,0.0
310994,0.0
